Number_of_Vehicles,Engine_CC_Mean,Speed_limit,Weather_Conditions,Road_Surface_Conditions,Light_Conditions,Urban_or_Rural_Area,Day_of_Week,Hour,Accident_Severity
0,1998.0,70.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,1367.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Wednesday,0,Slight
0,1498.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,1292.5,60.0,Fine no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Serious
0,1461.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1898.0,40.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,0.0,60.0,Other,Frost or ice,Daylight,Rural,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Saturday,0,Slight
0,1766.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,0.0,30.0,Other,Wet or damp,Daylight,Rural,Wednesday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Serious
0,2402.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Serious
0,2402.0,60.0,Fine no high winds,Dry,Darkness - lights unlit,Rural,Thursday,0,Fatal
0,1674.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Serious
0,1896.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1946.5,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Monday,0,Slight
0,98.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1199.0,30.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,12130.0,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,40.0,Fine no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,4500.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Rural,Thursday,0,Serious
0,998.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,1242.0,40.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1412.5,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,0.0,30.0,Other,Wet or damp,Darkness - lights lit,Urban,Monday,0,Slight
0,1292.5,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,1796.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,1560.0,30.0,Fine no high winds,Wet or damp,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,0.0,70.0,Raining no high winds,Flood over 3cm. deep,Darkness - no lighting,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,1674.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,1585.25,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,998.0,40.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Tuesday,0,Slight
0,6174.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - no lighting,Urban,Saturday,0,Slight
0,0.0,30.0,Unknown,Dry,Daylight,Urban,Friday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1242.0,40.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,0.0,30.0,Fine no high winds,Data missing or out of range,Daylight,Urban,Tuesday,0,Slight
0,1420.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,7300.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,60.0,Fine no high winds,Wet or damp,Daylight,Rural,Thursday,0,Fatal
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1612.0,40.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,1598.5,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1905.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Serious
0,1753.0,60.0,Raining + high winds,Wet or damp,Daylight,Rural,Sunday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,796.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,698.0,30.0,Unknown,Dry,Darkness - lights lit,Urban,Friday,0,Serious
0,2477.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Wednesday,0,Slight
0,1968.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Serious
0,4027.5,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Sunday,0,Slight
0,9360.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1998.0,60.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,1891.5,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,1420.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Monday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Tuesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,2277.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1956.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,1800.0,60.0,Other,Frost or ice,Darkness - no lighting,Rural,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights unlit,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Serious
0,1390.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Thursday,0,Slight
0,1995.0,50.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,1248.0,40.0,Raining no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Serious
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,1149.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,1571.5,60.0,Fine no high winds,Dry,Darkness - lighting unknown,Rural,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,40.0,Fine no high winds,Wet or damp,Daylight,Rural,Thursday,0,Slight
0,924.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1360.0,50.0,Raining no high winds,Wet or damp,Daylight,Rural,Sunday,0,Serious
0,1692.5,40.0,Other,Wet or damp,Daylight,Urban,Saturday,0,Slight
0,6749.5,70.0,Fine no high winds,Wet or damp,Daylight,Rural,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Wednesday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Serious
0,1896.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,8268.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,60.0,Fine no high winds,Wet or damp,Daylight,Rural,Sunday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1309.6666666666667,30.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Serious
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Fatal
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Monday,0,Slight
0,1597.0,30.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,0.0,60.0,Other,Wet or damp,Darkness - no lighting,Rural,Monday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,1341.5,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1997.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,1912.6666666666667,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Friday,0,Slight
0,2638.6666666666665,30.0,Other,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,0.0,50.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,1242.0,60.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Serious
0,0.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Friday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,50.0,Fine no high winds,Wet or damp,Daylight,Rural,Tuesday,0,Slight
0,1794.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1120.0,40.0,Raining no high winds,Wet or damp,Darkness - lights lit,Rural,Thursday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,124.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,60.0,Raining no high winds,Wet or damp,Daylight,Rural,Monday,0,Slight
0,1997.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Tuesday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Wednesday,0,Slight
0,0.0,70.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,2095.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Thursday,0,Fatal
0,5883.0,60.0,Raining no high winds,Wet or damp,Daylight,Rural,Tuesday,0,Slight
0,1598.0,70.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,999.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1397.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Friday,0,Serious
0,989.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1661.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,1020.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1198.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,683.5,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,1463.5,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1999.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Sunday,0,Serious
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,736.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1998.0,60.0,Raining no high winds,Wet or damp,Darkness - no lighting,Rural,Friday,0,Slight
0,1988.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Wednesday,0,Serious
0,1896.0,30.0,Fine + high winds,Wet or damp,Daylight,Urban,Friday,0,Slight
0,3982.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Wednesday,0,Serious
0,1994.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Friday,0,Fatal
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,125.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,670.0,50.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1794.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Tuesday,0,Slight
0,698.0,60.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,1932.0,70.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,793.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Monday,0,Serious
0,1199.0,30.0,Fine no high winds,Frost or ice,Daylight,Urban,Monday,0,Slight
0,1242.0,20.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Serious
0,0.0,40.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,1119.0,40.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,985.5,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Tuesday,0,Slight
0,1998.0,20.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Sunday,0,Slight
0,2654.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Friday,0,Serious
0,2720.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Wednesday,0,Slight
0,1840.0,30.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1441.0,70.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Serious
0,0.0,60.0,Fine no high winds,Wet or damp,Daylight,Rural,Saturday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Sunday,0,Slight
0,0.0,70.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,1048.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,2329.75,50.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1265.0,30.0,Fine no high winds,Wet or damp,Daylight,Rural,Tuesday,0,Slight
0,1947.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,2188.0,30.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Slight
0,1124.0,60.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Serious
0,1397.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1945.3333333333333,60.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Serious
0,1998.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Thursday,0,Serious
0,1229.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1477.5,30.0,Fine no high winds,Wet or damp,Darkness - lights unlit,Urban,Tuesday,0,Slight
0,1797.0,40.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1879.0,70.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Sunday,0,Serious
0,0.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1997.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1149.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Friday,0,Slight
0,0.0,40.0,Fine no high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Wednesday,0,Serious
0,598.0,60.0,Fine no high winds,Dry,Daylight,Rural,Thursday,0,Fatal
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Slight
0,5201.666666666667,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Urban,Saturday,0,Fatal
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Monday,0,Slight
0,100.0,60.0,Fog or mist,Dry,Darkness - no lighting,Rural,Saturday,0,Serious
0,1547.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Sunday,0,Slight
0,1269.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Serious
0,2496.0,60.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,1997.0,30.0,Raining no high winds,Wet or damp,Daylight,Rural,Thursday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Serious
0,1390.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Wet or damp,Darkness - no lighting,Rural,Monday,0,Serious
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Tuesday,0,Serious
0,2148.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,6520.333333333333,70.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Slight
0,1686.0,50.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,2290.5,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,1896.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Friday,0,Slight
0,1931.5,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,2212.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,11000.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,599.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Serious
0,0.0,60.0,Snowing no high winds,Frost or ice,Daylight,Rural,Saturday,0,Slight
0,9600.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Serious
0,1998.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Unknown,Dry,Daylight,Urban,Friday,0,Slight
0,2438.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1995.5,60.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Serious
0,1463.5,40.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,1554.0,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Tuesday,0,Slight
0,1998.0,70.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Serious
0,1183.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,3216.6666666666665,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,2446.0,50.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Wednesday,0,Slight
0,1597.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,0.0,40.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1932.5,40.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Serious
0,0.0,60.0,Raining no high winds,Wet or damp,Daylight,Rural,Sunday,0,Fatal
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Tuesday,0,Serious
0,1369.5,30.0,Raining + high winds,Wet or damp,Daylight,Urban,Thursday,0,Slight
0,1995.0,70.0,Fine no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,1689.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1796.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,1668.0,70.0,Fine no high winds,Dry,Darkness - lights lit,Rural,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Saturday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Sunday,0,Slight
0,1965.0,60.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Monday,0,Slight
0,1598.0,60.0,Fine no high winds,Dry,Daylight,Rural,Sunday,0,Slight
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Tuesday,0,Serious
0,0.0,60.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,980.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Wet or damp,Darkness - lights lit,Urban,Sunday,0,Slight
0,1771.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,1924.0,30.0,Raining no high winds,Wet or damp,Darkness - lighting unknown,Urban,Friday,0,Slight
0,0.0,70.0,Fine no high winds,Dry,Daylight,Rural,Friday,0,Slight
0,1296.5,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Monday,0,Slight
0,1859.3333333333333,70.0,Fine no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,1329.0,70.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Monday,0,Slight
0,1796.5,50.0,Fine no high winds,Dry,Daylight,Rural,Wednesday,0,Slight
0,1686.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,1398.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,30.0,Fine no high winds,Frost or ice,Daylight,Rural,Tuesday,0,Slight
0,1598.0,40.0,Fine no high winds,Wet or damp,Daylight,Rural,Friday,0,Slight
0,548.5,30.0,Fine no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Slight
0,1995.0,30.0,Fine no high winds,Dry,Daylight,Urban,Tuesday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Daylight,Urban,Thursday,0,Slight
0,0.0,30.0,Raining no high winds,Wet or damp,Daylight,Urban,Wednesday,0,Slight
0,1149.0,30.0,Unknown,Dry,Darkness - lights lit,Urban,Monday,0,Slight
0,1386.0,30.0,Fine no high winds,Dry,Daylight,Urban,Monday,0,Serious
0,1442.5,30.0,Fine no high winds,Dry,Daylight,Urban,Friday,0,Slight
0,0.0,30.0,Fine no high winds,Dry,Darkness - lights lit,Urban,Saturday,0,Slight
0,1821.0,40.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,1998.0,30.0,Raining no high winds,Wet or damp,Darkness - lights lit,Urban,Friday,0,Slight
0,2319.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
0,1598.0,30.0,Fine no high winds,Dry,Daylight,Urban,Wednesday,0,Slight
0,0.0,50.0,Fine no high winds,Dry,Darkness - no lighting,Rural,Tuesday,0,Serious
0,1783.0,40.0,Other,Wet or damp,Darkness - lights lit,Urban,Saturday,0,Slight
0,1242.0,60.0,Fine no high winds,Dry,Daylight,Rural,Saturday,0,Slight
